0,100,0,-0,0,45,0
0.01,101.202044847053,0,-1.20211820450423,0,45.0034964952396,0
0.02,102.404016332179,0,-2.40430976198264,0,45.0069929904792,0
0.03,103.605914680573,0,-3.60657444283216,0,45.0104678082894,0
0.04,104.807740342586,0,-4.80891178797055,0,45.0139209565573,0
0.05,106.009493768484,0,-6.01132133856324,0,45.0173524431701,0
0.06,107.211175408452,0,-7.21380263602278,0,45.0207622760149,0
0.07,108.41278571259,0,-8.41635522200824,0,45.0241504629788,0
0.08,109.614325130914,0,-9.61897863842474,0,45.0275170119489,0
0.09,110.815794113355,0,-10.8216724274229,0,45.0308619308123,0
0.1,112.017193109756,0,-12.0244361313981,0,45.0341852274562,0
0.11,113.218522569878,0,-13.2272692929904,0,45.0374869097677,0
0.12,114.419782943392,0,-14.4301714550835,0,45.0407669856338,0
0.13,115.620974679884,0,-15.6331421608044,0,45.0440254629417,0
0.14,116.822098228849,0,-16.8361809535229,0,45.0472623495785,0
0.15,118.023154039698,0,-18.0392873768509,0,45.0504776534314,0
0.16,119.224142561749,0,-19.2424609746423,0,45.0536713823873,0
0.17,120.425064244232,0,-20.4457012909918,0,45.0568435443335,0
0.18,121.625919536289,0,-21.6490078702348,0,45.0599941471571,0
0.19,122.826708886967,0,-22.8523802569468,0,45.0631231987451,0
0.2,124.027432745225,0,-24.0558179959427,0,45.0662307069847,0
0.21,125.228091559931,0,-25.2593206322766,0,45.069316679763,0
0.22,126.428685779857,0,-26.4628877112408,0,45.072381124967,0
0.23,127.629215853686,0,-27.6665187783656,0,45.075424050484,0
0.24,128.829682230005,0,-28.8702133794187,0,45.0784454642009,0
0.25,130.030085357309,0,-30.0739710604046,0,45.0814453740049,0
0.26,131.230425683996,0,-31.277791367564,0,45.0844237877832,0
0.27,132.430703658372,0,-32.4816738473735,0,45.0873807134227,0
0.28,133.630919728646,0,-33.6856180465448,0,45.0903161588106,0
0.29,134.831074342929,0,-34.8896235120244,0,45.0932301318341,0
0.3,136.031167725255,0,-36.093690017344,0,45.096144104841,0
0.31,137.231200323542,0,-37.297817109918,0,45.0990151567892,0
0.32,138.431172809595,0,-38.5020041110423,0,45.1018647600343,0
0.33,139.631085631138,0,-39.7062505685968,0,45.1046929224633,0
0.34,140.830939235793,0,-40.9105560306933,0,45.1074996519632,0
0.35,142.030734071085,0,-42.1149200456752,0,45.1102849564213,0
0.36,143.230470584439,0,-43.3193421621168,0,45.1130488437246,0
0.37,144.430149223179,0,-44.5238219288228,0,45.1157913217602,0
0.38,145.629770434527,0,-45.7283588948277,0,45.1185123984152,0
0.39,146.829334665606,0,-46.9329526093957,0,45.1212120815767,0
0.4,148.028842363435,0,-48.1376026220195,0,45.1238903791317,0
0.41,149.228293974929,0,-49.3423084824201,0,45.1265472989675,0
0.42,150.427689946904,0,-50.5470697405466,0,45.129182848971,0
0.43,151.627030726068,0,-51.751885946575,0,45.1317970370294,0
0.44,152.826316759026,0,-52.9567566509083,0,45.1343898710297,0
0.45,154.025548492281,0,-54.1616814041754,0,45.1369613588591,0
0.46,155.224726372226,0,-55.3666597572311,0,45.1395115084046,0
0.47,156.423850845152,0,-56.5716912611553,0,45.1420403275533,0
0.48,157.622922357241,0,-57.7767754672524,0,45.1445478241923,0
0.49,158.82194135457,0,-58.9819119270511,0,45.1470340062087,0
0.5,160.020908283107,0,-60.1871001923034,0,45.1494988814896,0
