0,0,0,0,0,45,0
0.01,1.201879696,0,-1.202283225,0,45.01923373,0
0.02,2.403355727,0,-2.404969843,0,45.03846746,0
0.03,3.604428386,0,-3.608059428,0,45.05766693,0
0.04,4.805098256,0,-4.811551127,0,45.07683217,0
0.05,6.005365923,0,-6.015444087,0,45.09596318,0
0.06,7.20523197,0,-7.219737458,0,45.11505997,0
0.07,8.404696985,0,-8.424430389,0,45.13412255,0
0.08,9.603761552,0,-9.62952203,0,45.15315094,0
0.09,10.80242626,0,-10.83501153,0,45.17214514,0
0.1,12.00069169,0,-12.04089805,0,45.19110517,0
0.11,13.19855844,0,-13.24718074,0,45.21003105,0
0.12,14.39602709,0,-14.45385875,0,45.22892277,0
0.13,15.59309824,0,-15.66093123,0,45.24778036,0
0.14,16.78977246,0,-16.86839735,0,45.26660382,0
0.15,17.98605036,0,-18.07625626,0,45.28539316,0
0.16,19.18193251,0,-19.28450712,0,45.3041484,0
0.17,20.37741952,0,-20.49314908,0,45.32286955,0
0.18,21.57251197,0,-21.70218131,0,45.34155662,0
0.19,22.76721045,0,-22.91160297,0,45.36020962,0
0.2,23.96151556,0,-24.12141321,0,45.37882856,0
0.21,25.15542789,0,-25.33161121,0,45.39741346,0
0.22,26.34894803,0,-26.54219612,0,45.41596432,0
0.23,27.54207658,0,-27.75316711,0,45.43448116,0
0.24,28.73481413,0,-28.96452335,0,45.45296398,0
0.25,29.92716128,0,-30.17626399,0,45.47141281,0
0.26,31.11911861,0,-31.38838821,0,45.48982764,0
0.27,32.31068673,0,-32.60089517,0,45.5082085,0
0.28,33.50186624,0,-33.81378405,0,45.52655539,0
0.29,34.69265772,0,-35.027054,0,45.54486833,0
0.3,35.88306148,0,-36.24070463,0,45.56318127,0
0.31,37.07307811,0,-37.45473509,0,45.58142633,0
0.32,38.26270852,0,-38.66914415,0,45.59963747,0
0.33,39.4519533,0,-39.88393098,0,45.6178147,0
0.34,40.64081304,0,-41.09909475,0,45.63595803,0
0.35,41.82928836,0,-42.31463464,0,45.65406748,0
0.36,43.01737984,0,-43.53054982,0,45.67214305,0
0.37,44.20508809,0,-44.74683948,0,45.69018476,0
0.38,45.39241371,0,-45.96350278,0,45.70819261,0
0.39,46.5793573,0,-47.1805389,0,45.72616663,0
0.4,47.76591946,0,-48.39794704,0,45.74410682,0
0.41,48.9521008,0,-49.61572635,0,45.76201319,0
0.42,50.13790191,0,-50.83387604,0,45.77988575,0
0.43,51.32332341,0,-52.05239527,0,45.79772452,0
0.44,52.50836589,0,-53.27128323,0,45.8155295,0
0.45,53.69302995,0,-54.49053911,0,45.83330072,0
0.46,54.87731621,0,-55.71016208,0,45.85103817,0
0.47,56.06122527,0,-56.93015134,0,45.86874187,0
0.48,57.24475773,0,-58.15050607,0,45.88641184,0
0.49,58.42791419,0,-59.37122546,0,45.90404808,0
0.5,59.61069528,0,-60.59230869,0,45.9216506,0
0.51,60.79310188,0,-61.81375455,0,45.93918515,0
0.52,61.97513463,0,-63.0355622,0,45.9567197,0
0.53,63.15679382,0,-64.25773125,0,45.97422056,0
0.54,64.33808006,0,-65.48026089,0,45.99168776,0
0.55,65.51899396,0,-66.70315031,0,46.0091213,0
0.56,66.69953613,0,-67.92639871,0,46.02652119,0
0.57,67.87970718,0,-69.15000527,0,46.04388745,0
0.58,69.05950771,0,-70.37396919,0,46.06122008,0
0.59,70.23893803,0,-71.59829007,0,46.07855272,0
0.6,71.41799876,0,-72.82296711,0,46.09581814,0
0.61,72.5966908,0,-74.0479991,0,46.11304997,0
0.62,73.77501477,0,-75.27338525,0,46.13024823,0
0.63,74.95297128,0,-76.49912474,0,46.14741291,0
0.64,76.13056095,0,-77.72521678,0,46.16454405,0
0.65,77.30778438,0,-78.95166057,0,46.18164164,0
0.66,78.48464218,0,-80.17845531,0,46.1987057,0
0.67,79.66113498,0,-81.40560021,0,46.21573624,0
