VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7
185.63,28188.3231615827,0,-3637.48916804993,-0,-39.0489068265461,-0
185.64,28189.6434858734,0,-3636.41803862697,-0,-39.0533328251363,-0
185.65,28190.963727429,0,-3635.34680721283,-0,-39.0577584118137,-0
185.66,28192.2838862435,0,-3634.2754738242,-0,-39.0621837919266,-0
185.67,28193.6039623149,0,-3633.20403846668,-0,-39.0666091719867,-0
185.68,28194.9239556392,0,-3632.13250115141,-0,-39.0710341377546,-0
185.69,28196.2438662103,0,-3631.06086189515,-0,-39.0754588957684,-0
185.7,28197.5636940264,0,-3629.98912070349,-0,-39.0798836537294,-0
185.71,28198.8834390833,0,-3628.91727758763,-0,-39.0843079950188,-0
185.72,28200.2031013752,0,-3627.84533256434,-0,-39.0887321273644,-0
185.73,28201.5226809001,0,-3626.77328563924,-0,-39.0931562596572,-0
185.74,28202.842177656,0,-3625.70113681793,-0,-39.0975801825833,-0
185.75,28204.161591637,0,-3624.62888611724,-0,-39.1020036856653,-0
185.76,28205.4809228372,0,-3623.55653355402,-0,-39.1064269782174,-0
185.77,28206.8001712546,0,-3622.48407913388,-0,-39.1108502707166,-0
185.78,28208.1193368853,0,-3621.41152286808,-0,-39.1152731409925,-0
185.79,28209.4384197235,0,-3620.3388647735,-0,-39.1196957995486,-0
185.8,28210.7574197672,0,-3619.26610485577,-0,-39.124118458052,-0
185.81,28212.0763370125,0,-3618.19324312618,-0,-39.1285406919527,-0
185.82,28213.3951714537,0,-3617.12027960165,-0,-39.1329627129439,-0
185.83,28214.7139230887,0,-3616.04721428782,-0,-39.1373847338824,-0
185.84,28216.0325919137,0,-3614.974047196,-0,-39.1418063278389,-0
185.85,28217.3511779229,0,-3613.90077834315,-0,-39.1462277076963,-0
185.86,28218.6696811145,0,-3612.82740773493,-0,-39.1506490875009,-0
185.87,28219.9881014845,0,-3611.75393538267,-0,-39.1550700379441,-0
185.88,28221.3064390274,0,-3610.68036130338,-0,-39.1594907730985,-0
185.89,28222.624693741,0,-3609.60668550273,-0,-39.1639115082003,-0
185.9,28223.9428656217,0,-3608.53290799207,-0,-39.1683318115612,-0
185.91,28225.2609546637,0,-3607.45902878845,-0,-39.1727518984437,-0
185.92,28226.5789608652,0,-3606.38504789755,-0,-39.1771719852735,-0
185.93,28227.8968842223,0,-3605.31096533077,-0,-39.1815916379832,-0
185.94,28229.2147247295,0,-3604.23678110517,-0,-39.1860110730248,-0
185.95,28230.5324823848,0,-3603.16249522646,-0,-39.1904305080136,-0
185.96,28231.8501571845,0,-3602.08810770606,-0,-39.194849506503,-0
185.97,28233.167749123,0,-3601.01361856107,-0,-39.1992682861346,-0
185.98,28234.4852581984,0,-3599.93902779722,-0,-39.2036870657135,-0
185.99,28235.8026844088,0,-3598.86433542022,-0,-39.2081056260118,-0
186,28237.1200277487,0,-3597.78954144723,-0,-39.2125237466382,-0
186.01,28238.4372882144,0,-3596.71464590571,-0,-39.2169410302559,-0
186.02,28239.7544658058,0,-3595.63964881169,-0,-39.2213583138736,-0
186.03,28241.0715605212,0,-3594.56455017088,-0,-39.2257753778741,-0
186.04,28242.3885723568,0,-3593.48934999472,-0,-39.2301922218584,-0
186.05,28243.7055013108,0,-3592.41404828895,-0,-39.2346090657903,-0
186.06,28245.0223473795,0,-3591.338645065,-0,-39.2390254685197,-0
186.07,28246.3391105573,0,-3590.2631403401,-0,-39.2434416500365,-0
186.08,28247.6557908425,0,-3589.18753411996,-0,-39.2478578315008,-0
186.09,28248.9723882314,0,-3588.11182641608,-0,-39.2522735693697,-0
186.1,28250.2889027184,0,-3587.03601724569,-0,-39.2566890848295,-0
186.11,28251.6053343018,0,-3585.96010661454,-0,-39.2611046002368,-0
186.12,28252.921682978,0,-3584.88409453415,-0,-39.2655196696556,-0
186.13,28254.2379487415,0,-3583.80798102178,-0,-39.2699345154687,-0
186.14,28255.5541315905,0,-3582.73176608321,-0,-39.2743493612295,-0
186.15,28256.8702315213,0,-3581.65544972997,-0,-39.2787637586087,-0
186.16,28258.1862485287,0,-3580.57903197938,-0,-39.2831779311857,-0
186.17,28259.5021826107,0,-3579.50251283722,-0,-39.2875921037104,-0
186.18,28260.8180337639,0,-3578.42589231504,-0,-39.2920058254605,-0
186.19,28262.1338019829,0,-3577.3491704302,-0,-39.296419321212,-0
186.2,28263.4494872658,0,-3576.2723471885,-0,-39.300832816911,-0
186.21,28264.7650896092,0,-3575.19542260152,-0,-39.3052458594425,-0
186.22,28266.0806090077,0,-3574.11839668666,-0,-39.3096586747789,-0
186.23,28267.3960454596,0,-3573.04126944972,-0,-39.3140714900628,-0
186.24,28268.711398963,0,-3571.96404089651,-0,-39.3184840777266,-0
186.25,28270.0266695128,0,-3570.88671104446,-0,-39.3228962090322,-0
186.26,28271.3418571036,0,-3569.80927991102,-0,-39.3273081115472,-0
186.27,28272.6569617338,0,-3568.73174750201,-0,-39.3317200140099,-0
186.28,28273.9719833998,0,-3567.65411382908,-0,-39.3361314577213,-0
186.29,28275.2869220963,0,-3566.57637890971,-0,-39.3405426714457,-0
186.3,28276.6017778218,0,-3565.49854274975,-0,-39.3449538851177,-0
186.31,28277.9165505727,0,-3564.42060536087,-0,-39.3493646376454,-0
186.32,28279.2312403438,0,-3563.34256676059,-0,-39.3537751589897,-0
186.33,28280.5458471335,0,-3562.26442695476,-0,-39.3581856802816,-0
186.34,28281.8603709382,0,-3561.18618595509,-0,-39.3625957380361,-0
186.35,28283.1748117529,0,-3560.10784377915,-0,-39.3670055634107,-0
186.36,28284.4891695758,0,-3559.02940043278,-0,-39.3714153887329,-0
186.37,28285.8034444036,0,-3557.95085592773,-0,-39.3758247481248,-0
186.38,28287.1176362312,0,-3556.8722102816,-0,-39.3802338739402,-0
