5,50,0,-5500,0,-0.0001,0
5.01,50.69996313,0,-5499.999529,0,-0.075467322,0
5.02,51.39985265,0,-5499.998193,0,-0.141918294,0
5.03,52.09966899,0,-5499.996095,0,-0.200301685,0
5.04,52.79941268,0,-5499.993329,0,-0.251387052,0
5.05,53.4990844,0,-5499.989982,0,-0.295870847,0
5.06,54.19868486,0,-5499.986128,0,-0.33438335,0
5.07,54.8982148,0,-5499.981838,0,-0.367494952,0
5.08,55.59767494,0,-5499.977175,0,-0.395721838,0
5.09,56.29706599,0,-5499.972195,0,-0.419531136,0
5.1,56.99638861,0,-5499.966949,0,-0.439345571,0
5.11,57.69564342,0,-5499.961485,0,-0.455547688,0
5.12,58.39483098,0,-5499.955843,0,-0.468483664,0
5.13,59.09395179,0,-5499.950063,0,-0.478466766,0
5.14,59.79300631,0,-5499.944178,0,-0.485780478,0
5.15,60.49199491,0,-5499.938219,0,-0.490681331,0
5.16,61.19091794,0,-5499.932215,0,-0.493401461,0
5.17,61.88977566,0,-5499.92619,0,-0.494150935,0
5.18,62.58856829,0,-5499.920168,0,-0.493119841,0
5.19,63.28729602,0,-5499.914168,0,-0.490480192,0
5.2,63.98595898,0,-5499.908211,0,-0.486387644,0
5.21,64.68455724,0,-5499.902313,0,-0.480753637,0
5.22,65.38309089,0,-5499.896494,0,-0.473504075,0
5.23,66.08155997,0,-5499.890774,0,-0.464794045,0
5.24,66.77996445,0,-5499.885168,0,-0.454765503,0
5.25,67.47830429,0,-5499.879692,0,-0.443546903,0
5.26,68.17657939,0,-5499.87436,0,-0.431254482,0
5.27,68.87478961,0,-5499.869185,0,-0.417993421,0
5.28,69.57293479,0,-5499.864177,0,-0.403858899,0
5.29,70.27101473,0,-5499.859346,0,-0.38893704,0
5.3,70.9690292,0,-5499.854702,0,-0.373304107,0
5.31,71.66697796,0,-5499.850253,0,-0.357030834,0
5.32,72.36486073,0,-5499.846007,0,-0.340182784,0
5.33,73.06267721,0,-5499.841969,0,-0.322817671,0
5.34,73.7604271,0,-5499.838145,0,-0.304987718,0
5.35,74.45811006,0,-5499.834542,0,-0.286740179,0
5.36,75.15572576,0,-5499.831164,0,-0.268117815,0
5.37,75.85327384,0,-5499.828015,0,-0.249159316,0
5.38,76.55075392,0,-5499.825099,0,-0.229899694,0
5.39,77.24816563,0,-5499.822419,0,-0.210370628,0
5.4,77.94550858,0,-5499.819979,0,-0.190600782,0
5.41,78.64278238,0,-5499.81778,0,-0.170587993,0
5.42,79.33998661,0,-5499.815828,0,-0.150329556,0
5.43,80.03712088,0,-5499.814123,0,-0.129850271,0
5.44,80.73418476,0,-5499.812669,0,-0.109174205,0
5.45,81.43117783,0,-5499.811467,0,-0.088323137,0
5.46,82.12809965,0,-5499.810521,0,-0.067316769,0
5.47,82.8249498,0,-5499.80983,0,-0.046172933,0
5.48,83.52172783,0,-5499.809398,0,-0.02490776,0
5.49,84.2184333,0,-5499.809225,0,-0.003535847,0
5.5,84.91506577,0,-5499.809312,0,0.017929599,0
5.51,85.61162478,0,-5499.809661,0,0.039476628,0
5.52,86.30810988,0,-5499.810272,0,0.061094428,0
5.53,87.00452062,0,-5499.811147,0,0.082773217,0
5.54,87.70085655,0,-5499.812285,0,0.104504144,0
5.55,88.3971172,0,-5499.813687,0,0.126279202,0
5.56,89.09330212,0,-5499.815354,0,0.148091146,0
5.57,89.78941085,0,-5499.817286,0,0.169933421,0
5.58,90.48544294,0,-5499.819483,0,0.191800099,0
5.59,91.18139791,0,-5499.821945,0,0.213687491,0
5.6,91.87727532,0,-5499.824674,0,0.235590528,0
5.61,92.5730747,0,-5499.827668,0,0.257505711,0
5.62,93.26879559,0,-5499.830928,0,0.27943308,0
5.63,93.96443753,0,-5499.834454,0,0.30137006,0
5.64,94.66000006,0,-5499.838245,0,0.323312701,0
5.65,95.35548272,0,-5499.842303,0,0.345257433,0
5.66,96.05088506,0,-5499.846627,0,0.367201026,0
5.67,96.74620659,0,-5499.851216,0,0.389140557,0
5.68,97.44144688,0,-5499.856071,0,0.411073383,0
5.69,98.13660547,0,-5499.861192,0,0.432997115,0
5.7,98.83168188,0,-5499.866578,0,0.454909592,0
5.71,99.52667567,0,-5499.872229,0,0.476808859,0
5.72,100.2215864,0,-5499.878145,0,0.498693149,0
5.73,100.9164136,0,-5499.884325,0,0.520560864,0
5.74,101.6111567,0,-5499.89077,0,0.542410559,0
5.75,102.3058155,0,-5499.897479,0,0.56424093,0
5.76,103.0003893,0,-5499.904451,0,0.586050795,0
5.77,103.6948778,0,-5499.911687,0,0.607839089,0
5.78,104.3892804,0,-5499.919186,0,0.629604846,0
5.79,105.0835969,0,-5499.926948,0,0.651347197,0
5.8,105.7778266,0,-5499.934972,0,0.673065354,0
5.81,106.4719691,0,-5499.943258,0,0.694756553,0
5.82,107.1660241,0,-5499.951805,0,0.716420028,0
5.83,107.859991,0,-5499.960614,0,0.73805702,0
5.84,108.5538694,0,-5499.969684,0,0.759667045,0
5.85,109.2476589,0,-5499.979014,0,0.781249668,0
5.86,109.9413589,0,-5499.988604,0,0.802804494,0
5.87,110.6349692,0,-5499.998453,0,0.824331168,0
5.88,111.3284892,0,-5500.008562,0,0.845829372,0
5.89,112.0219185,0,-5500.01893,0,0.867298816,0
5.9,112.7152566,0,-5500.029555,0,0.888739242,0
5.91,113.4085031,0,-5500.040439,0,0.910150416,0
5.92,114.1016577,0,-5500.05158,0,0.931532129,0
5.93,114.7947197,0,-5500.062978,0,0.95288419,0
5.94,115.4876889,0,-5500.074633,0,0.974206432,0
5.95,116.1805647,0,-5500.086544,0,0.995498702,0
5.96,116.8733468,0,-5500.098711,0,1.016760864,0
5.97,117.5660347,0,-5500.111133,0,1.037992795,0
